#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS15A	RPS27	9606.ENSP00000318646	9606.ENSP00000499044	0	0	0	0	0.897	0.977	0.900	0.762	0.999
RPS15A	RPS26	9606.ENSP00000318646	9606.ENSP00000348849	0	0	0	0	0.926	0.977	0.900	0.525	0.999
RPS15A	RPS25	9606.ENSP00000318646	9606.ENSP00000435096	0	0	0	0	0.926	0.967	0.900	0.682	0.999
RPS15A	RPS2	9606.ENSP00000318646	9606.ENSP00000341885	0.061	0	0	0	0.924	0.990	0.900	0.752	0.999
RPS15A	RPSA	9606.ENSP00000318646	9606.ENSP00000389351	0.052	0	0	0	0.927	0.976	0.900	0.413	0.999
RPS2	SPCS1	9606.ENSP00000341885	9606.ENSP00000233025	0	0	0	0	0.072	0	0.400	0.108	0.459
RPS2	RPS3	9606.ENSP00000341885	9606.ENSP00000278572	0.120	0	0	0	0.991	0.997	0.900	0.925	0.999
RPS2	RPS23	9606.ENSP00000341885	9606.ENSP00000296674	0.111	0	0	0	0.981	0.994	0.900	0.766	0.999
RPS2	TP53I13	9606.ENSP00000341885	9606.ENSP00000301057	0	0	0	0	0.150	0.504	0	0.090	0.583
RPS2	SRP9	9606.ENSP00000341885	9606.ENSP00000305230	0	0	0	0	0.080	0.837	0	0.109	0.856
RPS2	TOP2A	9606.ENSP00000341885	9606.ENSP00000411532	0	0	0	0	0.097	0.188	0	0.292	0.435
RPS2	UBL7	9606.ENSP00000341885	9606.ENSP00000457703	0	0	0	0	0.172	0.313	0	0.091	0.438
RPS2	RRBP1	9606.ENSP00000341885	9606.ENSP00000367038	0	0	0	0	0	0.096	0	0.544	0.570
RPS2	WDR46	9606.ENSP00000341885	9606.ENSP00000363746	0	0	0	0	0.111	0.095	0.800	0	0.825
RPS2	SRP19	9606.ENSP00000341885	9606.ENSP00000424870	0	0	0	0	0.072	0.842	0	0	0.847
RPS2	RPS26	9606.ENSP00000341885	9606.ENSP00000348849	0	0	0	0	0.990	0.995	0.900	0.666	0.999
RPS2	RPS27	9606.ENSP00000341885	9606.ENSP00000499044	0	0	0	0	0.946	0.979	0.900	0.638	0.999
RPS2	RPS3A	9606.ENSP00000341885	9606.ENSP00000346050	0	0	0	0	0.991	0.997	0.900	0.829	0.999
RPS2	RPSA	9606.ENSP00000341885	9606.ENSP00000389351	0.054	0	0	0	0.990	0.997	0.900	0.774	0.999
RPS2	RPS25	9606.ENSP00000341885	9606.ENSP00000435096	0	0	0	0	0.979	0.995	0.900	0.778	0.999
RPS23	SPCS1	9606.ENSP00000296674	9606.ENSP00000233025	0	0	0	0	0.118	0	0.400	0	0.448
RPS23	RPS3	9606.ENSP00000296674	9606.ENSP00000278572	0.120	0	0	0	0.991	0.995	0.900	0.644	0.999
RPS23	UBL7	9606.ENSP00000296674	9606.ENSP00000457703	0	0	0	0	0.258	0.313	0	0	0.468
RPS23	TP53I13	9606.ENSP00000296674	9606.ENSP00000301057	0	0	0	0	0.245	0.504	0	0.204	0.675
RPS23	SRP9	9606.ENSP00000296674	9606.ENSP00000305230	0	0	0	0	0.127	0.817	0	0.079	0.840
RPS23	SRP19	9606.ENSP00000296674	9606.ENSP00000424870	0	0	0	0	0.118	0.842	0	0	0.855
RPS23	WDR46	9606.ENSP00000296674	9606.ENSP00000363746	0	0	0	0	0.087	0.987	0.400	0.085	0.992
RPS23	RPSA	9606.ENSP00000296674	9606.ENSP00000389351	0.053	0	0	0	0.979	0.995	0.900	0.687	0.999
RPS23	RPS25	9606.ENSP00000296674	9606.ENSP00000435096	0	0	0	0	0.981	0.995	0.900	0.643	0.999
RPS23	RPS26	9606.ENSP00000296674	9606.ENSP00000348849	0	0	0	0	0.986	0.995	0.900	0.715	0.999
RPS23	RPS27	9606.ENSP00000296674	9606.ENSP00000499044	0	0	0	0	0.960	0.981	0.900	0.703	0.999
RPS23	RPS3A	9606.ENSP00000296674	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0.900	0.674	0.999
RPS25	SPCS1	9606.ENSP00000435096	9606.ENSP00000233025	0	0	0	0	0.138	0	0.400	0.145	0.519
RPS25	RPS3	9606.ENSP00000435096	9606.ENSP00000278572	0	0	0	0	0.981	0.996	0.900	0.773	0.999
RPS25	SRP9	9606.ENSP00000435096	9606.ENSP00000305230	0	0	0	0	0.149	0.835	0	0	0.854
RPS25	RPS3A	9606.ENSP00000435096	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.771	0.999
RPS25	RPS26	9606.ENSP00000435096	9606.ENSP00000348849	0	0	0	0	0.990	0.995	0.900	0.813	0.999
RPS25	RPSA	9606.ENSP00000435096	9606.ENSP00000389351	0	0	0	0	0.978	0.994	0.900	0.745	0.999
RPS25	SRP19	9606.ENSP00000435096	9606.ENSP00000424870	0	0	0	0	0.118	0.840	0	0	0.853
RPS25	UBL7	9606.ENSP00000435096	9606.ENSP00000457703	0	0	0	0	0.429	0.419	0	0.074	0.666
RPS25	RPS27	9606.ENSP00000435096	9606.ENSP00000499044	0	0	0	0	0.959	0.980	0.900	0.805	0.999
RPS26	SPCS1	9606.ENSP00000348849	9606.ENSP00000233025	0	0	0	0	0.169	0	0.400	0	0.480
RPS26	RPS3	9606.ENSP00000348849	9606.ENSP00000278572	0	0	0	0	0.990	0.995	0.900	0.815	0.999
RPS26	SRP9	9606.ENSP00000348849	9606.ENSP00000305230	0	0	0	0	0.087	0.835	0	0	0.843
RPS26	RPS3A	9606.ENSP00000348849	9606.ENSP00000346050	0	0	0	0	0.990	0.997	0.900	0.753	0.999
RPS26	UBL7	9606.ENSP00000348849	9606.ENSP00000457703	0	0	0	0	0.344	0.419	0	0.112	0.632
RPS26	SRP19	9606.ENSP00000348849	9606.ENSP00000424870	0	0	0	0	0.139	0.839	0	0	0.856
RPS26	RPS27	9606.ENSP00000348849	9606.ENSP00000499044	0	0	0	0	0.960	0.969	0.900	0.863	0.999
RPS26	RPSA	9606.ENSP00000348849	9606.ENSP00000389351	0	0	0	0	0.990	0.995	0.900	0.560	0.999
RPS27	SPCS1	9606.ENSP00000499044	9606.ENSP00000233025	0	0	0	0	0.078	0	0.400	0	0.423
RPS27	RPS3	9606.ENSP00000499044	9606.ENSP00000278572	0	0	0	0	0.960	0.981	0.900	0.660	0.999
RPS27	SRP9	9606.ENSP00000499044	9606.ENSP00000305230	0	0	0	0	0.141	0.817	0	0.158	0.856
RPS27	RPS3A	9606.ENSP00000499044	9606.ENSP00000346050	0	0	0	0	0.961	0.981	0.900	0.615	0.999
RPS27	WDR46	9606.ENSP00000499044	9606.ENSP00000363746	0	0	0	0	0.056	0.954	0.400	0	0.971
RPS27	RPSA	9606.ENSP00000499044	9606.ENSP00000389351	0	0	0	0	0.841	0.990	0.900	0.504	0.999
RPS27	SRP19	9606.ENSP00000499044	9606.ENSP00000424870	0	0	0	0	0.080	0.842	0	0	0.848
RPS27	UBL7	9606.ENSP00000499044	9606.ENSP00000457703	0	0	0	0	0.319	0.313	0	0.102	0.543
RPS3	SPCS1	9606.ENSP00000278572	9606.ENSP00000233025	0	0	0	0	0.074	0	0.400	0	0.420
RPS3	SDHB	9606.ENSP00000278572	9606.ENSP00000364649	0	0	0	0	0.122	0	0	0.407	0.458
RPS3	TOP2A	9606.ENSP00000278572	9606.ENSP00000411532	0	0	0	0	0.138	0.232	0	0.368	0.545
RPS3	UBL7	9606.ENSP00000278572	9606.ENSP00000457703	0	0	0	0	0.296	0.419	0	0.102	0.601
RPS3	SRP19	9606.ENSP00000278572	9606.ENSP00000424870	0	0	0	0	0.067	0.840	0	0	0.845
RPS3	SRP9	9606.ENSP00000278572	9606.ENSP00000305230	0	0	0	0	0.110	0.835	0	0.084	0.854
RPS3	RPSA	9606.ENSP00000278572	9606.ENSP00000389351	0.057	0	0	0	0.990	0.996	0.900	0.591	0.999
RPS3	RPS3A	9606.ENSP00000278572	9606.ENSP00000346050	0	0	0	0	0.992	0.995	0.900	0.790	0.999
RPS3A	SPCS1	9606.ENSP00000346050	9606.ENSP00000233025	0	0	0	0	0.073	0	0.400	0	0.420
RPS3A	SRP9	9606.ENSP00000346050	9606.ENSP00000305230	0	0	0	0	0.162	0.835	0	0	0.857
RPS3A	RRBP1	9606.ENSP00000346050	9606.ENSP00000367038	0	0	0	0	0.052	0	0	0.493	0.499
RPS3A	UBL7	9606.ENSP00000346050	9606.ENSP00000457703	0	0	0	0	0.422	0.419	0	0.052	0.654
RPS3A	SRP19	9606.ENSP00000346050	9606.ENSP00000424870	0	0	0	0	0.064	0.840	0	0	0.844
RPS3A	WDR46	9606.ENSP00000346050	9606.ENSP00000363746	0	0	0	0	0.063	0.981	0.400	0	0.989
RPS3A	RPSA	9606.ENSP00000346050	9606.ENSP00000389351	0.105	0	0	0	0.991	0.993	0.900	0.654	0.999
RPSA	SPCS1	9606.ENSP00000389351	9606.ENSP00000233025	0	0	0	0	0.072	0	0.400	0	0.419
RPSA	TP53I13	9606.ENSP00000389351	9606.ENSP00000301057	0	0	0	0	0.111	0.416	0	0	0.458
RPSA	SRP9	9606.ENSP00000389351	9606.ENSP00000305230	0	0	0	0	0.083	0.845	0	0	0.852
RPSA	TOP2A	9606.ENSP00000389351	9606.ENSP00000411532	0	0	0	0	0.116	0	0	0.366	0.416
RPSA	UBL7	9606.ENSP00000389351	9606.ENSP00000457703	0	0	0	0	0.156	0.290	0	0.139	0.439
RPSA	SRP19	9606.ENSP00000389351	9606.ENSP00000424870	0	0	0	0	0.080	0.845	0	0	0.851
RRBP1	SQSTM1	9606.ENSP00000367038	9606.ENSP00000374455	0	0	0	0	0.063	0.132	0.500	0.079	0.575
SAMD1	TAF1	9606.ENSP00000431971	9606.ENSP00000406549	0	0	0	0	0.053	0.437	0	0.157	0.512
SCN3A	WDR35	9606.ENSP00000283254	9606.ENSP00000314444	0	0	0	0	0	0.401	0	0.073	0.420
SDHB	UQCRC2	9606.ENSP00000364649	9606.ENSP00000268379	0	0	0	0	0.832	0.235	0.281	0.976	0.997
SDHB	SURF1	9606.ENSP00000364649	9606.ENSP00000361042	0	0	0	0	0.169	0	0	0.358	0.444
SDHB	TIMM8B	9606.ENSP00000364649	9606.ENSP00000438455	0	0	0	0	0.130	0	0	0.703	0.730
SDHB	SUCLA2	9606.ENSP00000364649	9606.ENSP00000494360	0.115	0.004	0	0	0.652	0.249	0.979	0.598	0.997
SH3BGRL3	TBCK	9606.ENSP00000270792	9606.ENSP00000378198	0	0	0	0	0.042	0	0	0.428	0.429
SH3BGRL3	TXNDC11	9606.ENSP00000270792	9606.ENSP00000349439	0	0	0	0	0	0.046	0	0.434	0.437
SH3BGRL3	TAGLN2	9606.ENSP00000270792	9606.ENSP00000357076	0	0	0	0	0.293	0	0	0.473	0.611
SLC25A30	SLC25A53	9606.ENSP00000429168	9606.ENSP00000468980	0	0	0	0	0.112	0	0	0.451	0.491
SLC26A1	ZBTB42	9606.ENSP00000354721	9606.ENSP00000409107	0	0	0	0	0.128	0.045	0	0.418	0.474
SLC38A9	SLC7A5	9606.ENSP00000380074	9606.ENSP00000261622	0	0	0	0	0.061	0.045	0	0.546	0.557
SLC38A9	SLC66A1	9606.ENSP00000380074	9606.ENSP00000364295	0	0	0	0	0	0	0	0.538	0.538
SLC41A2	SLC7A5	9606.ENSP00000258538	9606.ENSP00000261622	0	0	0	0	0	0	0	0.414	0.414
SLC7A5	SLC7A6	9606.ENSP00000261622	9606.ENSP00000455064	0	0	0.072	0.936	0.044	0	0.500	0.098	0.546
SOCS1	VAC14	9606.ENSP00000496577	9606.ENSP00000261776	0	0	0	0	0.042	0	0.540	0.053	0.546
SPCS1	SRP9	9606.ENSP00000233025	9606.ENSP00000305230	0	0	0	0	0.254	0	0	0.569	0.665
SPCS1	SRP19	9606.ENSP00000233025	9606.ENSP00000424870	0	0	0	0	0.327	0	0	0.573	0.700
SPDL1	TOP2A	9606.ENSP00000265295	9606.ENSP00000411532	0	0	0	0	0.360	0	0	0.124	0.415
SPRED2	SQSTM1	9606.ENSP00000348753	9606.ENSP00000374455	0	0	0	0	0.042	0.625	0	0.083	0.641
SQSTM1	VAC14	9606.ENSP00000374455	9606.ENSP00000261776	0	0	0	0	0.058	0	0	0.661	0.667
SQSTM1	TP53INP1	9606.ENSP00000374455	9606.ENSP00000344215	0	0	0	0	0.055	0.322	0	0.236	0.468
SQSTM1	ZRANB1	9606.ENSP00000374455	9606.ENSP00000352676	0	0	0	0	0	0.311	0	0.177	0.408
SRP19	SRP9	9606.ENSP00000424870	9606.ENSP00000305230	0	0	0	0	0.214	0.997	0.800	0.999	0.999
SRP9	SZRD1	9606.ENSP00000305230	9606.ENSP00000383866	0	0	0	0	0.083	0.157	0	0.531	0.605
SRR	SURF1	9606.ENSP00000339435	9606.ENSP00000361042	0	0	0	0	0.049	0	0.414	0	0.418
SUCLA2	UQCRC2	9606.ENSP00000494360	9606.ENSP00000268379	0	0	0	0	0.534	0.096	0	0.345	0.700
SUCLA2	SURF1	9606.ENSP00000494360	9606.ENSP00000361042	0	0	0	0	0.056	0	0	0.482	0.490
SURF1	UQCRC2	9606.ENSP00000361042	9606.ENSP00000268379	0.095	0	0	0	0.061	0.190	0	0.382	0.517
SURF1	SURF2	9606.ENSP00000361042	9606.ENSP00000361032	0	0	0	0	0.063	0	0	0.962	0.963
SURF1	SURF6	9606.ENSP00000361042	9606.ENSP00000361092	0	0	0	0	0.042	0	0	0.797	0.798
SURF2	SURF6	9606.ENSP00000361032	9606.ENSP00000361092	0	0	0	0	0.084	0	0	0.839	0.847
SURF6	WDR46	9606.ENSP00000361092	9606.ENSP00000363746	0	0	0	0	0.716	0	0	0.201	0.763
TAF1	TAF15	9606.ENSP00000406549	9606.ENSP00000474096	0	0	0	0	0.082	0	0.500	0.095	0.548
TAGLN2	TUBB4B	9606.ENSP00000357076	9606.ENSP00000341289	0	0	0	0	0.191	0.257	0	0.180	0.464
TEDC1	TMEM121	9606.ENSP00000376307	9606.ENSP00000376304	0	0	0	0	0.064	0	0	0.515	0.526
THG1L	ZNF524	9606.ENSP00000231198	9606.ENSP00000466907	0	0	0	0	0.047	0.554	0	0	0.556
TIMM17B	UQCRC2	9606.ENSP00000379999	9606.ENSP00000268379	0	0	0	0	0.235	0.128	0	0.177	0.403
TIMM17B	TIMM8B	9606.ENSP00000379999	9606.ENSP00000438455	0	0	0	0	0.136	0	0	0.549	0.594
TMEM134	TMEM54	9606.ENSP00000312615	9606.ENSP00000362562	0	0	0	0	0.047	0	0	0.400	0.404
TMEM234	TMEM63B	9606.ENSP00000309792	9606.ENSP00000259746	0	0	0	0	0.049	0	0	0.435	0.440
TOP2A	UHRF1	9606.ENSP00000411532	9606.ENSP00000479617	0	0	0	0	0.509	0.301	0	0.613	0.855
TPCN2	WDR35	9606.ENSP00000294309	9606.ENSP00000314444	0	0	0	0	0	0.401	0	0.073	0.420
TRAPPC12	TRAPPC2B	9606.ENSP00000324318	9606.ENSP00000469888	0	0	0	0	0	0.610	0.540	0.174	0.838
TRAPPC12	TRAPPC13	9606.ENSP00000324318	9606.ENSP00000409231	0	0	0	0	0	0.811	0.800	0.954	0.998
TRAPPC13	TRAPPC2B	9606.ENSP00000409231	9606.ENSP00000469888	0	0	0	0	0.115	0.609	0.540	0.240	0.862
TUBB4B	TUBGCP3	9606.ENSP00000341289	9606.ENSP00000261965	0	0	0	0	0.047	0.185	0	0.290	0.401
TUBGCP3	TUBGCP5	9606.ENSP00000261965	9606.ENSP00000480316	0	0	0	0.554	0.056	0.992	0.540	0.938	0.999
UBL7	ZNF428	9606.ENSP00000457703	9606.ENSP00000300811	0	0	0	0	0.049	0	0	0.709	0.711
UBN1	ZNF592	9606.ENSP00000262376	9606.ENSP00000452877	0	0	0	0	0.456	0	0	0	0.456
UCP2	UQCRC2	9606.ENSP00000499695	9606.ENSP00000268379	0	0	0	0	0	0	0	0.722	0.722
UPF2	UPF3B	9606.ENSP00000348708	9606.ENSP00000276201	0	0	0	0	0.184	0.999	0.900	0.999	0.999
ZNF420	ZNF567	9606.ENSP00000338770	9606.ENSP00000441838	0	0	0.066	0.909	0.435	0	0	0.071	0.467
ZNF512B	ZNF768	9606.ENSP00000358904	9606.ENSP00000369777	0	0	0	0	0.164	0	0	0.339	0.423
