node_name,gene_id,gene_symbol,string_gene_label,gene_name,modules,contrasts,n_selected_rows,n_contrasts,min_padj,max_abs_log2FoldChange,mean_abs_log2FoldChange,strongest_contrast,strongest_log2FoldChange,strongest_padj,strongest_regulation,n_up_rows,n_down_rows,log2FC__MA100_vs_CTR,log2FC__MA100_vs_MA1,log2FC__MC100_vs_MC1,log2FC__MC1_vs_CTR,log2FC__MD1_vs_CTR,padj__MA100_vs_CTR,padj__MA100_vs_MA1,padj__MC100_vs_MC1,padj__MC1_vs_CTR,padj__MD1_vs_CTR,regulation__MA100_vs_CTR,regulation__MA100_vs_MA1,regulation__MC100_vs_MC1,regulation__MC1_vs_CTR,regulation__MD1_vs_CTR
HDGFL2,ENSG00000167674,HDGFL2,HDGFL2,HDGF like 2,darkgrey,MA100_vs_CTR,1,1,0.0501374790631444,1.1185879848806364,1.1185879848806364,MA100_vs_CTR,1.1185879848806364,0.0501374790631444,up_in_tested,1,0,1.1185879848806364,,,,,0.0501374790631444,,,,,up_in_tested,,,,
GPRC5B,ENSG00000167191,GPRC5B,GPRC5B,G protein-coupled receptor class C group 5 member B,darkgrey,MC100_vs_MC1,1,1,0.050734393669593,1.101427314089469,1.101427314089469,MC100_vs_MC1,-1.101427314089469,0.050734393669593,up_in_reference,0,1,,,-1.101427314089469,,,,,0.050734393669593,,,,,up_in_reference,,
TRIM62,ENSG00000116525,TRIM62,TRIM62,tripartite motif containing 62,darkgrey,MA100_vs_CTR,1,1,0.0510617568835961,1.1568226431002837,1.1568226431002837,MA100_vs_CTR,1.1568226431002837,0.0510617568835961,up_in_tested,1,0,1.1568226431002837,,,,,0.0510617568835961,,,,,up_in_tested,,,,
PLK3,ENSG00000173846,PLK3,PLK3,polo like kinase 3,darkgrey,MA100_vs_CTR,1,1,0.0511491680758043,1.0915242174933988,1.0915242174933988,MA100_vs_CTR,1.0915242174933988,0.0511491680758043,up_in_tested,1,0,1.0915242174933988,,,,,0.0511491680758043,,,,,up_in_tested,,,,
LRIG3,ENSG00000139263,LRIG3,LRIG3,leucine rich repeats and immunoglobulin like domains 3,darkgrey,MC100_vs_MC1,1,1,0.0524276428897964,1.627503664153397,1.627503664153397,MC100_vs_MC1,1.627503664153397,0.0524276428897964,up_in_tested,1,0,,,1.627503664153397,,,,,0.0524276428897964,,,,,up_in_tested,,
RABL2A,ENSG00000144134,RABL2A,RABL2A,"RAB, member of RAS oncogene family like 2A",darkgrey,MA100_vs_CTR,1,1,0.0530999975611185,1.1108781946264736,1.1108781946264736,MA100_vs_CTR,1.1108781946264736,0.0530999975611185,up_in_tested,1,0,1.1108781946264736,,,,,0.0530999975611185,,,,,up_in_tested,,,,
BCKDHB,ENSG00000083123,BCKDHB,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta,dimgrey,MC100_vs_MC1,1,1,0.0537377351923253,1.335649678296758,1.335649678296758,MC100_vs_MC1,1.335649678296758,0.0537377351923253,up_in_tested,1,0,,,1.335649678296758,,,,,0.0537377351923253,,,,,up_in_tested,,
PRRG3,ENSG00000130032,PRRG3,PRRG3,proline rich and Gla domain 3,darkgrey,MC100_vs_MC1,1,1,0.0537709744130911,1.0141604347056483,1.0141604347056483,MC100_vs_MC1,-1.0141604347056483,0.0537709744130911,up_in_reference,0,1,,,-1.0141604347056483,,,,,0.0537709744130911,,,,,up_in_reference,,
KATNAL2,ENSG00000167216,KATNAL2,KATNAL2,katanin catalytic subunit A1 like 2,dimgrey,MC100_vs_MC1,1,1,0.0539693549164557,1.3495814784974682,1.3495814784974682,MC100_vs_MC1,-1.3495814784974682,0.0539693549164557,up_in_reference,0,1,,,-1.3495814784974682,,,,,0.0539693549164557,,,,,up_in_reference,,
UBE2D4,ENSG00000078967,UBE2D4,UBE2D4,ubiquitin conjugating enzyme E2 D4,dimgrey,MA100_vs_CTR,1,1,0.0547293240042753,1.0158561923403455,1.0158561923403455,MA100_vs_CTR,-1.0158561923403455,0.0547293240042753,up_in_reference,0,1,-1.0158561923403455,,,,,0.0547293240042753,,,,,up_in_reference,,,,
PODXL,ENSG00000128567,PODXL,PODXL,podocalyxin like,maroon,MC1_vs_CTR,1,1,0.0548707436476648,1.182730165147634,1.182730165147634,MC1_vs_CTR,-1.182730165147634,0.0548707436476648,up_in_reference,0,1,,,,-1.182730165147634,,,,,0.0548707436476648,,,,,up_in_reference,
GINS4,ENSG00000147536,GINS4,GINS4,GINS complex subunit 4,dimgrey,MC100_vs_MC1,1,1,0.0558258645518086,1.6126861138722035,1.6126861138722035,MC100_vs_MC1,-1.6126861138722035,0.0558258645518086,up_in_reference,0,1,,,-1.6126861138722035,,,,,0.0558258645518086,,,,,up_in_reference,,
ZNF786,ENSG00000197362,ZNF786,ZNF786,zinc finger protein 786,dimgrey,MC100_vs_MC1,1,1,0.0564253799270297,1.453105920741372,1.453105920741372,MC100_vs_MC1,1.453105920741372,0.0564253799270297,up_in_tested,1,0,,,1.453105920741372,,,,,0.0564253799270297,,,,,up_in_tested,,
MTERF2,ENSG00000120832,MTERF2,MTERF2,mitochondrial transcription termination factor 2,dimgrey,MC100_vs_MC1,1,1,0.0571540814420977,1.2292647436175128,1.2292647436175128,MC100_vs_MC1,1.2292647436175128,0.0571540814420977,up_in_tested,1,0,,,1.2292647436175128,,,,,0.0571540814420977,,,,,up_in_tested,,
SAMD1,ENSG00000141858,SAMD1,SAMD1,sterile alpha motif domain containing 1,darkgrey,MC100_vs_MC1,1,1,0.057429499414081,1.5024093935749083,1.5024093935749083,MC100_vs_MC1,-1.5024093935749083,0.057429499414081,up_in_reference,0,1,,,-1.5024093935749083,,,,,0.057429499414081,,,,,up_in_reference,,
DUS4L,ENSG00000105865,DUS4L,DUS4L,dihydrouridine synthase 4 like,dimgrey,MC100_vs_MC1,1,1,0.0587015366473702,2.410204250781096,2.410204250781096,MC100_vs_MC1,-2.410204250781096,0.0587015366473702,up_in_reference,0,1,,,-2.410204250781096,,,,,0.0587015366473702,,,,,up_in_reference,,
PREB,ENSG00000138073,PREB,PREB,prolactin regulatory element binding,dimgrey,MC100_vs_MC1,1,1,0.0588098825417549,1.1527198819131088,1.1527198819131088,MC100_vs_MC1,1.1527198819131088,0.0588098825417549,up_in_tested,1,0,,,1.1527198819131088,,,,,0.0588098825417549,,,,,up_in_tested,,
MRTFB,ENSG00000186260,MRTFB,MRTFB,myocardin related transcription factor B,dimgrey,MA100_vs_CTR,1,1,0.0589111827873238,1.0497551440991812,1.0497551440991812,MA100_vs_CTR,-1.0497551440991812,0.0589111827873238,up_in_reference,0,1,-1.0497551440991812,,,,,0.0589111827873238,,,,,up_in_reference,,,,
NR1H3,ENSG00000025434,NR1H3,NR1H3,nuclear receptor subfamily 1 group H member 3,dimgrey,MA100_vs_CTR,1,1,0.0606237489968303,1.0826269187308362,1.0826269187308362,MA100_vs_CTR,-1.0826269187308362,0.0606237489968303,up_in_reference,0,1,-1.0826269187308362,,,,,0.0606237489968303,,,,,up_in_reference,,,,
TZMP1,ENSG00000235453,TZMP1,TZMP1,transition zone microprotein 1,dimgrey,MC100_vs_MC1,1,1,0.0625064181530669,1.6203816248401588,1.6203816248401588,MC100_vs_MC1,1.6203816248401588,0.0625064181530669,up_in_tested,1,0,,,1.6203816248401588,,,,,0.0625064181530669,,,,,up_in_tested,,
GEM,ENSG00000164949,GEM,GEM,GTP binding protein overexpressed in skeletal muscle,dimgrey,MC100_vs_MC1,1,1,0.0633968124830303,1.0204845930973228,1.0204845930973228,MC100_vs_MC1,1.0204845930973228,0.0633968124830303,up_in_tested,1,0,,,1.0204845930973228,,,,,0.0633968124830303,,,,,up_in_tested,,
GAPDH,ENSG00000111640,GAPDH,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,dimgrey,MC100_vs_MC1,1,1,0.0640630583444888,1.1963687637977722,1.1963687637977722,MC100_vs_MC1,1.1963687637977722,0.0640630583444888,up_in_tested,1,0,,,1.1963687637977722,,,,,0.0640630583444888,,,,,up_in_tested,,
ANKRD18B,ENSG00000230453,ANKRD18B,ANKRD18B,ankyrin repeat domain 18B,dimgrey,MC100_vs_MC1,1,1,0.0645134141888622,1.6070478424075407,1.6070478424075407,MC100_vs_MC1,1.6070478424075407,0.0645134141888622,up_in_tested,1,0,,,1.6070478424075407,,,,,0.0645134141888622,,,,,up_in_tested,,
FRAT2,ENSG00000181274,FRAT2,FRAT2,FRAT regulator of Wnt signaling pathway 2,snow,MC100_vs_MC1,1,1,0.0646658061726962,1.429820024038835,1.429820024038835,MC100_vs_MC1,1.429820024038835,0.0646658061726962,up_in_tested,1,0,,,1.429820024038835,,,,,0.0646658061726962,,,,,up_in_tested,,
TAF15,ENSG00000270647,TAF15,TAF15,TATA-box binding protein associated factor 15,darkgrey,MA100_vs_CTR,1,1,0.0648284175598244,1.129478648613621,1.129478648613621,MA100_vs_CTR,1.129478648613621,0.0648284175598244,up_in_tested,1,0,1.129478648613621,,,,,0.0648284175598244,,,,,up_in_tested,,,,
CENPV,ENSG00000166582,CENPV,CENPV,centromere protein V,dimgrey,MC100_vs_MC1,1,1,0.0655813774546718,2.120826889261283,2.120826889261283,MC100_vs_MC1,2.120826889261283,0.0655813774546718,up_in_tested,1,0,,,2.120826889261283,,,,,0.0655813774546718,,,,,up_in_tested,,
NR4A3,ENSG00000119508,NR4A3,NR4A3,nuclear receptor subfamily 4 group A member 3,dimgrey,MC100_vs_MC1,1,1,0.066458926523126,1.3976063425515737,1.3976063425515737,MC100_vs_MC1,1.3976063425515737,0.066458926523126,up_in_tested,1,0,,,1.3976063425515737,,,,,0.066458926523126,,,,,up_in_tested,,
NBPF14,ENSG00000270629,NBPF14,NBPF14,NBPF member 14,darkgrey,MC100_vs_MC1,1,1,0.0683626685406649,1.400568053413757,1.400568053413757,MC100_vs_MC1,-1.400568053413757,0.0683626685406649,up_in_reference,0,1,,,-1.400568053413757,,,,,0.0683626685406649,,,,,up_in_reference,,
TRIM68,ENSG00000167333,TRIM68,TRIM68,tripartite motif containing 68,dimgrey,MA100_vs_CTR,1,1,0.068433849815181,1.0327822212105593,1.0327822212105593,MA100_vs_CTR,-1.0327822212105593,0.068433849815181,up_in_reference,0,1,-1.0327822212105593,,,,,0.068433849815181,,,,,up_in_reference,,,,
CBX2,ENSG00000173894,CBX2,CBX2,chromobox 2,dimgrey,MC100_vs_MC1,1,1,0.0695712623684784,1.3480891073389336,1.3480891073389336,MC100_vs_MC1,1.3480891073389336,0.0695712623684784,up_in_tested,1,0,,,1.3480891073389336,,,,,0.0695712623684784,,,,,up_in_tested,,
SHANK1,ENSG00000161681,SHANK1,SHANK1,SH3 and multiple ankyrin repeat domains 1,darkgrey,MC100_vs_MC1,1,1,0.0698043543123836,1.4060604191046129,1.4060604191046129,MC100_vs_MC1,-1.4060604191046129,0.0698043543123836,up_in_reference,0,1,,,-1.4060604191046129,,,,,0.0698043543123836,,,,,up_in_reference,,
ADAMTS8,ENSG00000134917,ADAMTS8,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,darkgrey,MC100_vs_MC1,1,1,0.0710183398588572,1.6228120611158097,1.6228120611158097,MC100_vs_MC1,-1.6228120611158097,0.0710183398588572,up_in_reference,0,1,,,-1.6228120611158097,,,,,0.0710183398588572,,,,,up_in_reference,,
RABEP2,ENSG00000177548,RABEP2,RABEP2,"rabaptin, RAB GTPase binding effector protein 2",dimgrey,MC100_vs_MC1,1,1,0.0714117399956927,1.4985969245482744,1.4985969245482744,MC100_vs_MC1,1.4985969245482744,0.0714117399956927,up_in_tested,1,0,,,1.4985969245482744,,,,,0.0714117399956927,,,,,up_in_tested,,
OS9,ENSG00000135506,OS9,OS9,OS9 endoplasmic reticulum lectin,darkgrey,MC100_vs_MC1,1,1,0.0714117399956927,1.0578771204057866,1.0578771204057866,MC100_vs_MC1,-1.0578771204057866,0.0714117399956927,up_in_reference,0,1,,,-1.0578771204057866,,,,,0.0714117399956927,,,,,up_in_reference,,
ANKRD34A,ENSG00000272031,ANKRD34A,ANKRD34A,ankyrin repeat domain 34A,dimgrey,MC100_vs_MC1,1,1,0.0721726139174086,1.0672770894303802,1.0672770894303802,MC100_vs_MC1,1.0672770894303802,0.0721726139174086,up_in_tested,1,0,,,1.0672770894303802,,,,,0.0721726139174086,,,,,up_in_tested,,
JADE3,ENSG00000102221,JADE3,JADE3,jade family PHD finger 3,dimgrey,MC100_vs_MC1,1,1,0.0743380243725823,1.3466396605886255,1.3466396605886255,MC100_vs_MC1,1.3466396605886255,0.0743380243725823,up_in_tested,1,0,,,1.3466396605886255,,,,,0.0743380243725823,,,,,up_in_tested,,
PKIG,ENSG00000168734,PKIG,PKIG,cAMP-dependent protein kinase inhibitor gamma,dimgrey,MC100_vs_MC1,1,1,0.074517414625522,1.4511421853078936,1.4511421853078936,MC100_vs_MC1,-1.4511421853078936,0.074517414625522,up_in_reference,0,1,,,-1.4511421853078936,,,,,0.074517414625522,,,,,up_in_reference,,
ABHD3,ENSG00000158201,ABHD3,ABHD3,"abhydrolase domain containing 3, phospholipase",maroon,MC100_vs_MC1,1,1,0.0758086217119564,1.554200338671899,1.554200338671899,MC100_vs_MC1,1.554200338671899,0.0758086217119564,up_in_tested,1,0,,,1.554200338671899,,,,,0.0758086217119564,,,,,up_in_tested,,
WDR35,ENSG00000118965,WDR35,WDR35,WD repeat domain 35,dimgrey,MC100_vs_MC1,1,1,0.0767387284820248,1.091546251960435,1.091546251960435,MC100_vs_MC1,1.091546251960435,0.0767387284820248,up_in_tested,1,0,,,1.091546251960435,,,,,0.0767387284820248,,,,,up_in_tested,,
ZNF823,ENSG00000197933,ZNF823,ZNF823,zinc finger protein 823,dimgrey,MC100_vs_MC1,1,1,0.0775650362872964,2.049511656530035,2.049511656530035,MC100_vs_MC1,2.049511656530035,0.0775650362872964,up_in_tested,1,0,,,2.049511656530035,,,,,0.0775650362872964,,,,,up_in_tested,,
RUNDC3B,ENSG00000105784,RUNDC3B,RUNDC3B,RUN domain containing 3B,dimgrey,MC100_vs_MC1,1,1,0.0776251651327624,1.5959935302762078,1.5959935302762078,MC100_vs_MC1,1.5959935302762078,0.0776251651327624,up_in_tested,1,0,,,1.5959935302762078,,,,,0.0776251651327624,,,,,up_in_tested,,
VRK2,ENSG00000028116,VRK2,VRK2,VRK serine/threonine kinase 2,whitesmoke,MC100_vs_MC1,1,1,0.077682397353332,1.018878967022466,1.018878967022466,MC100_vs_MC1,-1.018878967022466,0.077682397353332,up_in_reference,0,1,,,-1.018878967022466,,,,,0.077682397353332,,,,,up_in_reference,,
ZNF846,ENSG00000196605,ZNF846,ZNF846,zinc finger protein 846,dimgrey,MC100_vs_MC1,1,1,0.0781802302331283,1.1923105485501315,1.1923105485501315,MC100_vs_MC1,1.1923105485501315,0.0781802302331283,up_in_tested,1,0,,,1.1923105485501315,,,,,0.0781802302331283,,,,,up_in_tested,,
HSPB2,ENSG00000170276,HSPB2,HSPB2,heat shock protein family B (small) member 2,dimgrey,MC100_vs_MC1,1,1,0.0782937184557265,1.206189869743176,1.206189869743176,MC100_vs_MC1,-1.206189869743176,0.0782937184557265,up_in_reference,0,1,,,-1.206189869743176,,,,,0.0782937184557265,,,,,up_in_reference,,
EMP3,ENSG00000142227,EMP3,EMP3,epithelial membrane protein 3 (MAM blood group),dimgrey,MA100_vs_MA1,1,1,0.0786534576906109,1.2905644518332562,1.2905644518332562,MA100_vs_MA1,1.2905644518332562,0.0786534576906109,up_in_tested,1,0,,1.2905644518332562,,,,,0.0786534576906109,,,,,up_in_tested,,,
CAMTA2,ENSG00000108509,CAMTA2,CAMTA2,calmodulin binding transcription activator 2,dimgrey,MC100_vs_MC1,1,1,0.0793656731511779,1.4045363412608964,1.4045363412608964,MC100_vs_MC1,1.4045363412608964,0.0793656731511779,up_in_tested,1,0,,,1.4045363412608964,,,,,0.0793656731511779,,,,,up_in_tested,,
SCAMP3,ENSG00000116521,SCAMP3,SCAMP3,secretory carrier membrane protein 3,dimgrey,MC100_vs_MC1,1,1,0.0793656731511779,1.018293421741693,1.018293421741693,MC100_vs_MC1,1.018293421741693,0.0793656731511779,up_in_tested,1,0,,,1.018293421741693,,,,,0.0793656731511779,,,,,up_in_tested,,
GGT7,ENSG00000131067,GGT7,GGT7,gamma-glutamyltransferase 7,darkgrey,MC100_vs_MC1,1,1,0.082013674244421,1.2871185591842316,1.2871185591842316,MC100_vs_MC1,-1.2871185591842316,0.082013674244421,up_in_reference,0,1,,,-1.2871185591842316,,,,,0.082013674244421,,,,,up_in_reference,,
CTDNEP1,ENSG00000175826,CTDNEP1,CTDNEP1,CTD nuclear envelope phosphatase 1,dimgrey,MC100_vs_MC1,1,1,0.082013674244421,1.1630177071463643,1.1630177071463643,MC100_vs_MC1,1.1630177071463643,0.082013674244421,up_in_tested,1,0,,,1.1630177071463643,,,,,0.082013674244421,,,,,up_in_tested,,
MTM1,ENSG00000171100,MTM1,MTM1,myotubularin 1,dimgrey,MC100_vs_MC1,1,1,0.0823124923580318,1.4464036493187409,1.4464036493187409,MC100_vs_MC1,1.4464036493187409,0.0823124923580318,up_in_tested,1,0,,,1.4464036493187409,,,,,0.0823124923580318,,,,,up_in_tested,,
TVP23B,ENSG00000171928,TVP23B,TVP23B,trans-golgi network vesicle protein 23 homolog B,dimgrey,MC100_vs_MC1,1,1,0.0825867389041194,1.0006191928676595,1.0006191928676595,MC100_vs_MC1,1.0006191928676595,0.0825867389041194,up_in_tested,1,0,,,1.0006191928676595,,,,,0.0825867389041194,,,,,up_in_tested,,
CCR10,ENSG00000184451,CCR10,CCR10,C-C motif chemokine receptor 10,darkgrey,MC100_vs_MC1,1,1,0.0831514542449384,1.1885205175056834,1.1885205175056834,MC100_vs_MC1,-1.1885205175056834,0.0831514542449384,up_in_reference,0,1,,,-1.1885205175056834,,,,,0.0831514542449384,,,,,up_in_reference,,
PTPRU,ENSG00000060656,PTPRU,PTPRU,protein tyrosine phosphatase receptor type U,darkgrey,MC100_vs_MC1,1,1,0.083643402808982,1.18789254468844,1.18789254468844,MC100_vs_MC1,-1.18789254468844,0.083643402808982,up_in_reference,0,1,,,-1.18789254468844,,,,,0.083643402808982,,,,,up_in_reference,,
TDRP,ENSG00000180190,TDRP,TDRP,testis development related protein,darkgrey,MA100_vs_CTR,1,1,0.0848637466010693,1.122201933473119,1.122201933473119,MA100_vs_CTR,1.122201933473119,0.0848637466010693,up_in_tested,1,0,1.122201933473119,,,,,0.0848637466010693,,,,,up_in_tested,,,,
HPS3,ENSG00000163755,HPS3,HPS3,HPS3 biogenesis of lysosomal organelles complex 2 subunit 1,dimgrey,MC100_vs_MC1,1,1,0.0850184904655378,1.787137289584178,1.787137289584178,MC100_vs_MC1,1.787137289584178,0.0850184904655378,up_in_tested,1,0,,,1.787137289584178,,,,,0.0850184904655378,,,,,up_in_tested,,
PPIL2,ENSG00000100023,PPIL2,PPIL2,peptidylprolyl isomerase like 2,darkgrey,MA100_vs_CTR,1,1,0.0851173829898853,1.3169751274811623,1.3169751274811623,MA100_vs_CTR,1.3169751274811623,0.0851173829898853,up_in_tested,1,0,1.3169751274811623,,,,,0.0851173829898853,,,,,up_in_tested,,,,
MRPL49,ENSG00000149792,MRPL49,MRPL49,mitochondrial ribosomal protein L49,dimgrey,MA100_vs_CTR,1,1,0.0857416541731257,1.183022615554248,1.183022615554248,MA100_vs_CTR,-1.183022615554248,0.0857416541731257,up_in_reference,0,1,-1.183022615554248,,,,,0.0857416541731257,,,,,up_in_reference,,,,
ZSCAN12,ENSG00000158691,ZSCAN12,ZSCAN12,zinc finger and SCAN domain containing 12,dimgrey,MC100_vs_MC1,1,1,0.0875061069983627,1.030354816413711,1.030354816413711,MC100_vs_MC1,1.030354816413711,0.0875061069983627,up_in_tested,1,0,,,1.030354816413711,,,,,0.0875061069983627,,,,,up_in_tested,,
PKIB,ENSG00000135549,PKIB,PKIB,cAMP-dependent protein kinase inhibitor beta,dimgrey,MC100_vs_MC1,1,1,0.0888137032791039,1.3653164555356676,1.3653164555356676,MC100_vs_MC1,1.3653164555356676,0.0888137032791039,up_in_tested,1,0,,,1.3653164555356676,,,,,0.0888137032791039,,,,,up_in_tested,,
H2BC12,ENSG00000197903,H2BC12,H2BC12,H2B clustered histone 12,dimgrey,MC100_vs_MC1,1,1,0.0902478427211139,1.0523633471517673,1.0523633471517673,MC100_vs_MC1,1.0523633471517673,0.0902478427211139,up_in_tested,1,0,,,1.0523633471517673,,,,,0.0902478427211139,,,,,up_in_tested,,
MCAM,ENSG00000076706,MCAM,MCAM,melanoma cell adhesion molecule,darkgrey,MA100_vs_CTR,1,1,0.0903573847373425,1.0995970899005072,1.0995970899005072,MA100_vs_CTR,1.0995970899005072,0.0903573847373425,up_in_tested,1,0,1.0995970899005072,,,,,0.0903573847373425,,,,,up_in_tested,,,,
PNMA6A,ENSG00000235961,PNMA6A,PNMA6A,PNMA family member 6A,darkgrey,MC100_vs_MC1,1,1,0.0912374691650686,1.6120298093094003,1.6120298093094003,MC100_vs_MC1,-1.6120298093094003,0.0912374691650686,up_in_reference,0,1,,,-1.6120298093094003,,,,,0.0912374691650686,,,,,up_in_reference,,
PTPRE,ENSG00000132334,PTPRE,PTPRE,protein tyrosine phosphatase receptor type E,whitesmoke,MC100_vs_MC1,1,1,0.0913734420106077,1.1926291776308633,1.1926291776308633,MC100_vs_MC1,-1.1926291776308633,0.0913734420106077,up_in_reference,0,1,,,-1.1926291776308633,,,,,0.0913734420106077,,,,,up_in_reference,,
ZNF562,ENSG00000171466,ZNF562,ZNF562,zinc finger protein 562,darkgrey,MC100_vs_MC1,1,1,0.0917028411566915,1.0982674977004276,1.0982674977004276,MC100_vs_MC1,-1.0982674977004276,0.0917028411566915,up_in_reference,0,1,,,-1.0982674977004276,,,,,0.0917028411566915,,,,,up_in_reference,,
PHRF1,ENSG00000070047,PHRF1,PHRF1,PHD and ring finger domains 1,dimgrey,MC100_vs_MC1,1,1,0.0921448551146919,1.484239375807392,1.484239375807392,MC100_vs_MC1,-1.484239375807392,0.0921448551146919,up_in_reference,0,1,,,-1.484239375807392,,,,,0.0921448551146919,,,,,up_in_reference,,
TMEM121,ENSG00000184986,TMEM121,TMEM121,transmembrane protein 121,dimgrey,MC100_vs_MC1,1,1,0.0938299730266477,1.2999527012833605,1.2999527012833605,MC100_vs_MC1,-1.2999527012833605,0.0938299730266477,up_in_reference,0,1,,,-1.2999527012833605,,,,,0.0938299730266477,,,,,up_in_reference,,
GPR137B,ENSG00000077585,GPR137B,GPR137B,G protein-coupled receptor 137B,dimgrey,MA100_vs_CTR,1,1,0.093937933712511,1.046005433348127,1.046005433348127,MA100_vs_CTR,-1.046005433348127,0.093937933712511,up_in_reference,0,1,-1.046005433348127,,,,,0.093937933712511,,,,,up_in_reference,,,,
VPS53,ENSG00000141252,VPS53,VPS53,VPS53 subunit of GARP complex,darkgrey,MA100_vs_CTR,1,1,0.0941735101371497,1.163630613358516,1.163630613358516,MA100_vs_CTR,1.163630613358516,0.0941735101371497,up_in_tested,1,0,1.163630613358516,,,,,0.0941735101371497,,,,,up_in_tested,,,,
GARIN1A,ENSG00000205085,GARIN1A,GARIN1A,golgi associated RAB2 interactor 1A,darkgrey,MA100_vs_CTR,1,1,0.094836630873954,1.0381534460644717,1.0381534460644717,MA100_vs_CTR,1.0381534460644717,0.094836630873954,up_in_tested,1,0,1.0381534460644717,,,,,0.094836630873954,,,,,up_in_tested,,,,
POU6F1,ENSG00000184271,POU6F1,POU6F1,POU class 6 homeobox 1,maroon,MC100_vs_MC1,1,1,0.0958359602150816,1.627989646658575,1.627989646658575,MC100_vs_MC1,1.627989646658575,0.0958359602150816,up_in_tested,1,0,,,1.627989646658575,,,,,0.0958359602150816,,,,,up_in_tested,,
PTEN,ENSG00000171862,PTEN,PTEN,phosphatase and tensin homolog,dimgrey,MC100_vs_MC1,1,1,0.0961355678038249,1.3185917366319415,1.3185917366319415,MC100_vs_MC1,1.3185917366319415,0.0961355678038249,up_in_tested,1,0,,,1.3185917366319415,,,,,0.0961355678038249,,,,,up_in_tested,,
CCDC57,ENSG00000176155,CCDC57,CCDC57,coiled-coil domain containing 57,darkgrey,MC100_vs_MC1,1,1,0.0964473248830126,1.2407931121084157,1.2407931121084157,MC100_vs_MC1,-1.2407931121084157,0.0964473248830126,up_in_reference,0,1,,,-1.2407931121084157,,,,,0.0964473248830126,,,,,up_in_reference,,
ALG1,ENSG00000033011,ALG1,ALG1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,dimgrey,MC100_vs_MC1,1,1,0.0973170434345674,1.141246481454936,1.141246481454936,MC100_vs_MC1,1.141246481454936,0.0973170434345674,up_in_tested,1,0,,,1.141246481454936,,,,,0.0973170434345674,,,,,up_in_tested,,
ZNF420,ENSG00000197050,ZNF420,ZNF420,zinc finger protein 420,darkgrey,MC1_vs_CTR,1,1,0.0976422401325928,1.0370103275079652,1.0370103275079652,MC1_vs_CTR,1.0370103275079652,0.0976422401325928,up_in_tested,1,0,,,,1.0370103275079652,,,,,0.0976422401325928,,,,,up_in_tested,
PIP5KL1,ENSG00000167103,PIP5KL1,PIP5KL1,phosphatidylinositol-4-phosphate 5-kinase like 1,snow,MC100_vs_MC1,1,1,0.0979338788869323,1.603232191952563,1.603232191952563,MC100_vs_MC1,1.603232191952563,0.0979338788869323,up_in_tested,1,0,,,1.603232191952563,,,,,0.0979338788869323,,,,,up_in_tested,,
GRAMD1B,ENSG00000023171,GRAMD1B,GRAMD1B,GRAM domain containing 1B,dimgrey,MC100_vs_MC1,1,1,0.098593102296926,1.2572544824962752,1.2572544824962752,MC100_vs_MC1,1.2572544824962752,0.098593102296926,up_in_tested,1,0,,,1.2572544824962752,,,,,0.098593102296926,,,,,up_in_tested,,
