gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,neg_log10_padj,is_deg,is_priority_contrast,has_wgcna_module,regulation,selected_priority_deg,string_gene_label
ENSG00000174939,ASPHD1,aspartate beta-hydroxylase domain containing 1,MC1_vs_CTR,119.5467522729785,1.0762961071232486,0.3219956723788403,3.3425794178281527,0.0008300359975741,0.0096964827700369,True,up_in_MC1,dimgrey,dimgrey,11,1.0762961071232486,2.0133857699162827,True,True,True,up_in_tested,True,ASPHD1
ENSG00000100764,PSMC1,"proteasome 26S subunit, ATPase 1",MC1_vs_CTR,3169.6019199690804,1.1640846344006297,0.3513461602083595,3.313212911478213,0.0009223073988817,0.0105050165574827,True,up_in_MC1,gainsboro,gainsboro,13,1.1640846344006297,1.9786032587442062,True,True,True,up_in_tested,True,PSMC1
ENSG00000204520,MICA,MHC class I polypeptide-related sequence A,MC1_vs_CTR,90.66918518792976,-1.2958131750620718,0.3914285988481493,-3.3104713832235064,0.0009313897524781,0.0105382539097565,True,up_in_CTR,dimgrey,dimgrey,11,1.2958131750620718,1.9772313417019578,True,True,True,up_in_reference,True,MICA
ENSG00000161970,RPL26,ribosomal protein L26,MC1_vs_CTR,3058.677253985361,-1.1420027306446323,0.3459682041748989,-3.3008892634171394,0.0009637891409191,0.0108338432989,True,up_in_CTR,dimgrey,dimgrey,11,1.1420027306446323,1.9652174503544286,True,True,True,up_in_reference,True,RPL26
ENSG00000180155,LYNX1,Ly6/neurotoxin 1,MC1_vs_CTR,121.38531672483516,1.0247729324458907,0.3105500779131646,3.299863710652282,0.000967317925964,0.0108507922998617,True,up_in_MC1,darkgrey,darkgrey,7,1.0247729324458907,1.9645385494748746,True,True,True,up_in_tested,True,LYNX1
ENSG00000184009,ACTG1,actin gamma 1,MC1_vs_CTR,170.77356930266967,-1.038611116500614,0.3147572751664531,-3.2997207640438657,0.0009678107344947,0.0108507922998617,True,up_in_CTR,dimgrey,dimgrey,11,1.038611116500614,1.9645385494748746,True,True,True,up_in_reference,True,ACTG1
ENSG00000198324,PHETA1,PH domain containing endocytic trafficking adaptor 1,MC1_vs_CTR,138.87642706071807,1.2602728704684067,0.3821722032286711,3.2976570766302635,0.000974951255706,0.0108743594192636,True,up_in_MC1,darkgrey,darkgrey,7,1.2602728704684067,1.963596316798421,True,True,True,up_in_tested,True,PHETA1
ENSG00000137103,TMEM8B,transmembrane protein 8B,MC1_vs_CTR,191.2028348619728,1.1204097224622347,0.341753849819832,3.278411415271253,0.0010439312404342,0.0113856903277825,True,up_in_MC1,darkgrey,darkgrey,7,1.1204097224622347,1.9436406324658186,True,True,True,up_in_tested,True,TMEM8B
ENSG00000105373,NOP53,NOP53 ribosome biogenesis factor,MC1_vs_CTR,238.72207506051703,-1.068608521860443,0.3271442888232083,-3.2664746363276067,0.0010889556235101,0.0117511923722038,True,up_in_CTR,dimgrey,dimgrey,11,1.068608521860443,1.9299180640819964,True,True,True,up_in_reference,True,NOP53
ENSG00000090006,LTBP4,latent transforming growth factor beta binding protein 4,MC1_vs_CTR,174.93635676666588,1.1080224397803378,0.3403934332523202,3.255122841805836,0.0011334332940507,0.0120950922466501,True,up_in_MC1,dimgrey,dimgrey,11,1.1080224397803378,1.9173908150194774,True,True,True,up_in_tested,True,LTBP4
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,MC1_vs_CTR,138.75138401379115,1.048881169772687,0.3230062167565725,3.247247623605821,0.0011652695842501,0.01232815235396,True,up_in_MC1,darkgrey,darkgrey,7,1.048881169772687,1.9091020071517986,True,True,True,up_in_tested,True,SOCS1
ENSG00000175137,SH3BP5L,SH3 binding domain protein 5 like,MC1_vs_CTR,2125.0655426842804,1.0894475063588611,0.3361284626328452,3.241164100848164,0.0011904263456909,0.0125328666370125,True,up_in_MC1,darkgrey,darkgrey,7,1.0894475063588611,1.9019495816598653,True,True,True,up_in_tested,True,SH3BP5L
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MC1_vs_CTR,697.1715196480053,1.3215155900331412,0.4079789866421754,3.23917562742563,0.0011987573360272,0.0126052035102597,True,up_in_MC1,gainsboro,gainsboro,13,1.3215155900331412,1.8994501382723967,True,True,True,up_in_tested,True,PDIA6
ENSG00000170846,MRFAP1L2,Morf4 family associated protein 1 like 2,MC1_vs_CTR,93.59646312636389,-1.4553188262406676,0.4550425729578048,-3.198203668683142,0.0013828657606094,0.0141953390146745,True,up_in_CTR,dimgrey,dimgrey,11,1.4553188262406676,1.847854231144866,True,True,True,up_in_reference,True,MRFAP1L2
ENSG00000100330,MTMR3,myotubularin related protein 3,MC1_vs_CTR,97.66717145210433,1.1745080442921445,0.3678096284431297,3.1932498593460443,0.0014068116197978,0.0143557975339422,True,up_in_MC1,darkgrey,darkgrey,7,1.1745080442921445,1.8429726753396147,True,True,True,up_in_tested,True,MTMR3
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MC1_vs_CTR,111.04682047217727,-1.2469950821558675,0.3938160522888468,-3.1664404609928174,0.0015431693301879,0.0153076490963706,True,up_in_CTR,dimgrey,dimgrey,11,1.2469950821558675,1.815091501847109,True,True,True,up_in_reference,True,IL13RA2
ENSG00000288701,PRRC2B,proline rich coiled-coil 2B,MC1_vs_CTR,139.44158998607804,1.3353837477413977,0.4268548880965839,3.1284255726719987,0.0017574551425132,0.0167647627020075,True,up_in_MC1,darkgrey,darkgrey,7,1.3353837477413977,1.7756025894429197,True,True,True,up_in_tested,True,PRRC2B
ENSG00000134255,CEPT1,choline/ethanolamine phosphotransferase 1,MC1_vs_CTR,234.79309604579404,1.023372340211823,0.3284515185808543,3.115748542230903,0.0018347865694601,0.0173272176108742,True,up_in_MC1,gainsboro,gainsboro,13,1.023372340211823,1.7612711703073547,True,True,True,up_in_tested,True,CEPT1
ENSG00000157240,FZD1,frizzled class receptor 1,MC1_vs_CTR,171.42042147286938,-1.0350050431619535,0.3331254769803879,-3.1069525289501874,0.0018902675025985,0.0176626649114058,True,up_in_CTR,silver,silver,29,1.0350050431619535,1.7529437702372737,True,True,True,up_in_reference,True,FZD1
ENSG00000100823,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,MC1_vs_CTR,255.7983280617093,1.5680194976234851,0.5058124286199641,3.1000019155353677,0.0019351939110589,0.0179062476250506,True,up_in_MC1,dimgrey,dimgrey,11,1.5680194976234851,1.7469954139540511,True,True,True,up_in_tested,True,APEX1
ENSG00000147996,ZNG1E,Zn regulated GTPase metalloprotein activator 1E,MC1_vs_CTR,90.70022381266772,-1.0720341347758802,0.3489877309117197,-3.071839035645248,0.0021274441336453,0.019083623954221,True,up_in_CTR,dimgrey,dimgrey,11,1.0720341347758802,1.7193391498691282,True,True,True,up_in_reference,True,ZNG1E
ENSG00000256060,TRAPPC2B,trafficking protein particle complex subunit 2B,MC1_vs_CTR,125.01041266427644,-1.0841228634362463,0.3538603578485229,-3.0637025012570835,0.0021861619222059,0.0193689885260109,True,up_in_CTR,dimgrey,dimgrey,11,1.0841228634362463,1.7128930581162882,True,True,True,up_in_reference,True,TRAPPC2B
ENSG00000115457,IGFBP2,insulin like growth factor binding protein 2,MC1_vs_CTR,121.42923400025404,1.2446868293403468,0.4062932680768426,3.0635182198119466,0.0021875088396687,0.0193689885260109,True,up_in_MC1,darkgrey,darkgrey,7,1.2446868293403468,1.7128930581162882,True,True,True,up_in_tested,True,IGFBP2
ENSG00000176731,RBIS,ribosomal biogenesis factor,MC1_vs_CTR,189.45840069611504,-1.102857842926409,0.3615616128364967,-3.0502625383108275,0.0022864140457515,0.0198777567542533,True,up_in_CTR,dimgrey,dimgrey,11,1.102857842926409,1.701632628199227,True,True,True,up_in_reference,True,RBIS
ENSG00000168488,ATXN2L,ataxin 2 like,MC1_vs_CTR,335.16161048054886,1.590644660072817,0.5237648728381078,3.0369441376502437,0.0023898974182022,0.0203904690542049,True,up_in_MC1,darkgrey,darkgrey,7,1.590644660072817,1.690572783770174,True,True,True,up_in_tested,True,ATXN2L
ENSG00000161682,FAM171A2,family with sequence similarity 171 member A2,MC1_vs_CTR,98.06761284783664,1.114385154441506,0.3671285983107113,3.03540819094232,0.002402103432709,0.0204301575488947,True,up_in_MC1,darkgrey,darkgrey,7,1.114385154441506,1.689728284255865,True,True,True,up_in_tested,True,FAM171A2
ENSG00000124733,MEA1,male-enhanced antigen 1,MC1_vs_CTR,169.6012692638392,-1.0754833541517963,0.3573365078409855,-3.0097214545746493,0.0026148737562935,0.0216228018564008,True,up_in_CTR,dimgrey,dimgrey,11,1.0754833541517963,1.6650880313848906,True,True,True,up_in_reference,True,MEA1
ENSG00000147400,CETN2,centrin 2,MC1_vs_CTR,480.6697274576952,1.1581306716077802,0.3893397629482993,2.974601573797046,0.0029336931243905,0.0231928321821095,True,up_in_MC1,dimgrey,dimgrey,11,1.1581306716077802,1.634646214451347,True,True,True,up_in_tested,True,CETN2
ENSG00000156675,RAB11FIP1,RAB11 family interacting protein 1,MC1_vs_CTR,140.82897981238696,1.0374246676109122,0.3514960615751662,2.9514545994111017,0.003162810388469,0.024485068710942,True,up_in_MC1,dimgrey,dimgrey,11,1.0374246676109122,1.6110986729101664,True,True,True,up_in_tested,True,RAB11FIP1
ENSG00000198894,CIPC,CLOCK interacting pacemaker,MC1_vs_CTR,92.87015232552018,-1.092798189939768,0.3706886288509897,-2.948021883830306,0.0031981442418182,0.0246752065424351,True,up_in_CTR,dimgrey,dimgrey,11,1.092798189939768,1.6077392034054614,True,True,True,up_in_reference,True,CIPC
ENSG00000144560,VGLL4,vestigial like family member 4,MC1_vs_CTR,168.50819188657002,1.0281224769915656,0.3493266209167446,2.9431552462089603,0.0032488545281583,0.0249976480762845,True,up_in_MC1,darkgrey,darkgrey,7,1.0281224769915656,1.6021008503495986,True,True,True,up_in_tested,True,VGLL4
ENSG00000171443,ZNF524,zinc finger protein 524,MC1_vs_CTR,117.52904614279028,1.1274070338857898,0.3834248195604597,2.940360082005637,0.0032783102503945,0.0252018275972007,True,up_in_MC1,darkgrey,darkgrey,7,1.1274070338857898,1.5985679637184873,True,True,True,up_in_tested,True,ZNF524
ENSG00000176971,FIBIN,fin bud initiation factor homolog,MC1_vs_CTR,88.82881967415214,1.2518758400283911,0.4276734462583804,2.927176917297002,0.0034205424344383,0.0258804056411101,True,up_in_MC1,darkgrey,darkgrey,7,1.2518758400283911,1.5870289209587025,True,True,True,up_in_tested,True,FIBIN
ENSG00000198899,MT-ATP6,ATP synthase F0 subunit 6,MC1_vs_CTR,130754.17093483049,-1.0290628846686691,0.3607963209144024,-2.8521989416649576,0.0043417918222226,0.031157679801536,True,up_in_CTR,dimgrey,dimgrey,11,1.0290628846686691,1.5064348901171525,True,True,True,up_in_reference,True,MT-ATP6
ENSG00000085733,CTTN,cortactin,MC1_vs_CTR,119.5940239176462,1.0067200480883156,0.3558078376947134,2.829392558103487,0.0046636456119354,0.032786036293028,True,up_in_MC1,gainsboro,gainsboro,13,1.0067200480883156,1.4843110847066017,True,True,True,up_in_tested,True,CTTN
ENSG00000151332,MBIP,MAP3K12 binding inhibitory protein 1,MC1_vs_CTR,103.1558057066488,-1.3046666813510104,0.473333301140046,-2.75633824666183,0.0058452515633827,0.0381998915569136,True,up_in_CTR,silver,silver,29,1.3046666813510104,1.4179378699757488,True,True,True,up_in_reference,True,MBIP
ENSG00000132005,RFX1,regulatory factor X1,MC1_vs_CTR,104.3167499844526,1.2366821724393735,0.4558474047770299,2.712930159258614,0.0066691160775131,0.0420283970123021,True,up_in_MC1,gainsboro,gainsboro,13,1.2366821724393735,1.3764571739247968,True,True,True,up_in_tested,True,RFX1
ENSG00000275835,TUBGCP5,tubulin gamma complex component 5,MC1_vs_CTR,94.24451629735788,1.1711412997136512,0.4402719263442989,2.660040828489714,0.0078131179691461,0.047333787668518,True,up_in_MC1,gainsboro,gainsboro,13,1.1711412997136512,1.324828741724282,True,True,True,up_in_tested,True,TUBGCP5
ENSG00000123552,USP45,ubiquitin specific peptidase 45,MC1_vs_CTR,105.22629486418934,1.099541206848345,0.4161895803614786,2.641923918165722,0.008243657162139,0.0489123658286915,True,up_in_MC1,gainsboro,gainsboro,13,1.099541206848345,1.3105813304010274,True,True,True,up_in_tested,True,USP45
ENSG00000128567,PODXL,podocalyxin like,MC1_vs_CTR,90.41795671851442,-1.1827301652332745,0.4577309499312461,-2.5838981729571215,0.0097690631747715,0.0548707367519862,False,up_in_CTR,dimgrey,dimgrey,11,1.1827301652332745,1.2606592084721544,True,True,True,up_in_reference,True,PODXL
ENSG00000100911,PSME2,proteasome activator subunit 2,MC1_vs_CTR,180.80116168706456,-1.43587362038787,0.5559541071947108,-2.582719691798206,0.0098024929905756,0.0548799753486639,False,up_in_CTR,dimgrey,dimgrey,11,1.43587362038787,1.2605860923804164,True,True,True,up_in_reference,True,PSME2
ENSG00000148300,REXO4,RNA exonuclease 4,MC1_vs_CTR,92.15722129142588,1.2440502694572877,0.4854622366147372,2.562609767821274,0.0103888742054888,0.0572277951969169,False,up_in_MC1,gainsboro,gainsboro,13,1.2440502694572877,1.242392985740358,True,True,True,up_in_tested,True,REXO4
ENSG00000049860,HEXB,hexosaminidase subunit beta,MC1_vs_CTR,416.1788834863621,-1.0359120680513232,0.4052283953020809,-2.5563659409383037,0.0105771818781479,0.0577374630698373,False,up_in_CTR,dimgrey,dimgrey,11,1.0359120680513232,1.2385423025296967,True,True,True,up_in_reference,True,HEXB
ENSG00000137720,CFAP68,cilia and flagella associated protein 68,MC1_vs_CTR,94.2038936273663,-1.0613905889920938,0.4301661047032847,-2.467397076122974,0.0136099341327984,0.068350530173618,False,up_in_CTR,dimgrey,dimgrey,11,1.0613905889920938,1.165258112397055,True,True,True,up_in_reference,True,CFAP68
ENSG00000126581,BECN1,beclin 1,MC1_vs_CTR,87.06812309176489,1.2593367584071236,0.5509024105704579,2.285952528512417,0.0222570359006933,0.0953048182038217,False,up_in_MC1,darkgrey,darkgrey,7,1.2593367584071236,1.0208851427358903,True,True,True,up_in_tested,True,BECN1
ENSG00000197050,ZNF420,zinc finger protein 420,MC1_vs_CTR,107.29355420605982,1.0370103274769271,0.4564367638202058,2.271969327793705,0.0230883629646956,0.097546712693044,False,up_in_MC1,darkgrey,darkgrey,7,1.0370103274769271,1.0107873616700471,True,True,True,up_in_tested,True,ZNF420
ENSG00000147133,TAF1,TATA-box binding protein associated factor 1,MD1_vs_CTR,1810.4705208275277,1.3745349611525788,0.1928704758028174,7.126725619518069,1.0278469580352334e-12,2.600574614802939e-09,True,up_in_MD1,darkgrey,darkgrey,7,1.3745349611525788,8.584930681080726,True,True,True,up_in_tested,True,TAF1
ENSG00000034152,MAP2K3,mitogen-activated protein kinase kinase 3,MD1_vs_CTR,7660.339276905135,1.0438827363663548,0.1470872010450595,7.097033113347269,1.2746352725415704e-12,2.600574614802939e-09,True,up_in_MD1,darkgrey,darkgrey,7,1.0438827363663548,8.584930681080726,True,True,True,up_in_tested,True,MAP2K3
ENSG00000169607,CKAP2L,cytoskeleton associated protein 2L,MD1_vs_CTR,1754.8449891233176,-1.0888754335584565,0.1624130260562725,-6.7043602351278455,2.0229066489139944e-11,3.3017882323574216e-08,True,up_in_CTR,dimgrey,dimgrey,11,1.0888754335584565,7.481250784637092,True,True,True,up_in_reference,True,CKAP2L
ENSG00000185112,FAM43A,family with sequence similarity 43 member A,MD1_vs_CTR,1161.674475741636,1.1628711165538226,0.1886946540228328,6.162713631585506,7.150875978075476e-10,4.622343547158501e-07,True,up_in_MD1,darkgrey,darkgrey,7,1.1628711165538226,6.335137779521006,True,True,True,up_in_tested,True,FAM43A
ENSG00000166908,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,MD1_vs_CTR,444.1661886986606,1.4133034023759172,0.239509003087116,5.900836228113979,3.6166377193508115e-09,1.6296829064992076e-06,True,up_in_MD1,darkgrey,darkgrey,7,1.4133034023759172,5.787896889678458,True,True,True,up_in_tested,True,PIP4K2C
ENSG00000080986,NDC80,NDC80 kinetochore complex component,MD1_vs_CTR,810.8228179771313,-1.063025520293114,0.1812725744584404,-5.864238004391719,4.5119990317324e-09,1.7143300032546595e-06,True,up_in_CTR,dimgrey,dimgrey,11,1.063025520293114,5.76590557401292,True,True,True,up_in_reference,True,NDC80
ENSG00000221823,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",MD1_vs_CTR,3062.3240925092723,1.0362514110583925,0.1770499742553252,5.852875242805773,4.8314655158506515e-09,1.7143300032546595e-06,True,up_in_MD1,darkgrey,darkgrey,7,1.0362514110583925,5.76590557401292,True,True,True,up_in_tested,True,PPP3R1
ENSG00000087460,GNAS,GNAS complex locus,MD1_vs_CTR,5336.808546615216,-1.0177233378193926,0.1744877439359988,-5.832635088643751,5.4558801004094255e-09,1.769355719105326e-06,True,up_in_CTR,dimgrey,dimgrey,11,1.0177233378193926,5.7521848458273315,True,True,True,up_in_reference,True,GNAS
ENSG00000197728,RPS26,ribosomal protein S26,MD1_vs_CTR,3114.8667932941553,-1.4521888448235294,0.2521215950174895,-5.759874891806836,8.417630354246838e-09,2.3688372869313255e-06,True,up_in_CTR,dimgrey,dimgrey,11,1.4521888448235294,5.625464769507193,True,True,True,up_in_reference,True,RPS26
ENSG00000125351,UPF3B,UPF3B regulator of nonsense mediated mRNA decay,MD1_vs_CTR,723.7513377104477,-1.1192112406447936,0.1950914547631833,-5.736854246145105,9.645119199197714e-09,2.3852672055955317e-06,True,up_in_CTR,dimgrey,dimgrey,11,1.1192112406447936,5.622462962780888,True,True,True,up_in_reference,True,UPF3B
ENSG00000214357,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,MD1_vs_CTR,1332.7426354216502,1.1279399049102237,0.1968119698235889,5.731053380143721,9.980884776937964e-09,2.3957059018997268e-06,True,up_in_MD1,dimgrey,dimgrey,11,1.1279399049102237,5.620566497226621,True,True,True,up_in_tested,True,NEURL1B
ENSG00000162878,PKDCC,"protein kinase domain containing, cytoplasmic",MD1_vs_CTR,815.7972396948658,1.0230235352014434,0.1807472783221883,5.659966471959088,1.5140257157508415e-08,3.2515694384848995e-06,True,up_in_MD1,darkgrey,darkgrey,7,1.0230235352014434,5.487906967035502,True,True,True,up_in_tested,True,PKDCC
ENSG00000004478,FKBP4,FKBP prolyl isomerase 4,MD1_vs_CTR,290.65204541321583,-1.192060951722958,0.2208407775267274,-5.397829898414879,6.745177096665151e-08,1.0386300053940433e-05,True,up_in_CTR,dimgrey,dimgrey,11,1.192060951722958,4.983539135054243,True,True,True,up_in_reference,True,FKBP4
ENSG00000134697,GNL2,G protein nucleolar 2,MD1_vs_CTR,952.8859681892836,-1.2011319857573477,0.2282687453891786,-5.261920477591099,1.4255842739296128e-07,1.907244796645831e-05,True,up_in_CTR,gainsboro,gainsboro,13,1.2011319857573477,4.71959356127521,True,True,True,up_in_reference,True,GNL2
ENSG00000164896,FASTK,Fas activated serine/threonine kinase,MD1_vs_CTR,1819.0345617286705,1.04374589977635,0.1992506108422565,5.23835733985612,1.6201213937308496e-07,2.0987001101964227e-05,True,up_in_MD1,darkgrey,darkgrey,7,1.04374589977635,4.678049614677087,True,True,True,up_in_tested,True,FASTK
ENSG00000111364,DDX55,DEAD-box helicase 55,MD1_vs_CTR,209.00264179683708,-1.2811357071194935,0.2453043568186016,-5.2226373951722005,1.7639258723343666e-07,2.214676776018579e-05,True,up_in_CTR,dimgrey,dimgrey,11,1.2811357071194935,4.654689648508459,True,True,True,up_in_reference,True,DDX55
ENSG00000114315,HES1,hes family bHLH transcription factor 1,MD1_vs_CTR,507.3593680627537,-1.2365430357667242,0.2403836517720587,-5.144039649332157,2.688927447145851e-07,3.134905270879612e-05,True,up_in_CTR,dimgrey,dimgrey,11,1.2365430357667242,4.503775577945174,True,True,True,up_in_reference,True,HES1
ENSG00000143398,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,MD1_vs_CTR,866.6591648012283,1.0360177014327727,0.2044257931820585,5.067940230566261,4.021436289156856e-07,4.207556609719116e-05,True,up_in_MD1,darkgrey,darkgrey,7,1.0360177014327727,4.375970032185592,True,True,True,up_in_tested,True,PIP5K1A
ENSG00000137216,TMEM63B,transmembrane protein 63B,MD1_vs_CTR,536.7481476678703,1.1905614360230283,0.2404877257848942,4.95061206195585,7.398044322887073e-07,6.509494047787297e-05,True,up_in_MD1,darkgrey,darkgrey,7,1.1905614360230283,4.186452765777927,True,True,True,up_in_tested,True,TMEM63B
